COLLECTION_ID,FROG_ID,GOSNER_STAGE,SVL,TAIL_LENGTH,FROG_COMMENTS,ABNORMAL,BLEEDING_INJ,SKEL_AB,EYE_AB,SURF_AB,Perkensus,SITE,DATE,YEAR
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-54N,44,19,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-63N,44,19,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-27N,44,20,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-30N,44,20,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-36N,44,20,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-38N,44,20,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-44N,44,20,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-50N,44,21,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-52N,44,21,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-13N,44,16,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-5N,44,17,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-7N,44,17,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-30N,44,17,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-51N,44,17,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-53N,44,17,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-4N,44,18,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-14N,44,18,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-28N,44,18,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-57N,44,18,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-59N,44,18,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-62N,44,18,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-76N,44,18,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-85N,44,18,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-15N,44,19,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-47N,44,19,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-82N,44,19,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-89N,44,19,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-26N,44,20,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-45N,44,20,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-18N,45,19,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-41N,45,19,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-42N,45,19,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-19N,45,20,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-52N,45,20,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-53N,45,20,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-56N,45,20,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-6N,45,21,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-11N,45,21,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-16N,45,21,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-24N,45,21,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-30N,45,21,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-33N,45,21,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-35N,45,21,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-38N,45,21,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-47N,45,21,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-51N,45,21,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-54N,45,21,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-55N,45,21,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-8N,45,22,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-9N,45,22,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-13N,45,22,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-20N,45,22,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-23N,45,22,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-32N,45,22,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-40N,45,22,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-37N,45,23,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-43N,45,23,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-26N,45,24,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-14N,45,17,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-26N,45,17,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-16N,45,18,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-23N,45,18,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-34N,45,18,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-9N,45,19,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-11N,45,19,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-15N,45,19,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-17N,45,19,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-45N,45,19,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-5N,45,20,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-25N,45,20,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-3N,45,21,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-24N,45,22,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-19N,45,15,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-3N,45,17,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-6N,45,17,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-8N,45,17,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-16N,45,17,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-25N,45,17,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-36N,45,17,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-40N,45,17,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-42N,45,17,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-43N,45,17,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-60N,45,17,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-2N,45,18,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-10N,45,18,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-20N,45,18,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-22N,45,18,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-23N,45,18,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-29N,45,18,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-32N,45,18,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-35N,45,18,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-37N,45,18,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-44N,45,18,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-49N,45,18,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-54N,45,18,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-1N,45,19,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-12N,45,19,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-18N,45,19,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-21N,45,19,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-24N,45,19,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-27N,45,19,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-33N,45,19,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-52N,45,19,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-56N,45,19,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-61N,45,19,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-64N,45,19,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-31N,45,20,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-34N,45,20,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-48N,45,20,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-58N,45,20,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-39N,45,21,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-46N,45,25,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-21N,46,21,0,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-2N,46,22,0,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-7N,46,27,0,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-29N,46,27,0,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-42N,46,27,0,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-67N,46,26,0,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-73N,46,28,0,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-42N,43,17,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-43N,43,17,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-10N,43,18,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-45N,43,18,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-48N,43,18,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-17N,43,19,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-22N,43,19,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-29N,43,19,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-38N,43,19,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-41N,43,19,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-52N,43,19,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-70N,43,19,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-20N,43,20,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-28N,43,20,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-31N,43,20,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-33N,43,20,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-54N,43,20,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-30N,43,21,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-51N,43,22,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA09-RASY-7292002,R7-KNA09-RASY-7292002-13N,43,19,,,0,0,0,0,0,0,KNA09,7/29/2002,2002
KNA12-RASY-7122002,R7-KNA12-RASY-7122002-42N,43,14,,,0,0,0,0,0,0,KNA12,7/12/2002,2002
KNA12-RASY-7122002,R7-KNA12-RASY-7122002-45N,43,14,,,0,0,0,0,0,0,KNA12,7/12/2002,2002
KNA12-RASY-7122002,R7-KNA12-RASY-7122002-27N,43,15,,,0,0,0,0,0,0,KNA12,7/12/2002,2002
KNA12-RASY-7122002,R7-KNA12-RASY-7122002-30N,43,15,,,0,0,0,0,0,0,KNA12,7/12/2002,2002
KNA12-RASY-7122002,R7-KNA12-RASY-7122002-41N,43,15,,,0,0,0,0,0,0,KNA12,7/12/2002,2002
KNA12-RASY-7122002,R7-KNA12-RASY-7122002-44N,43,15,,,0,0,0,0,0,0,KNA12,7/12/2002,2002
KNA12-RASY-7122002,R7-KNA12-RASY-7122002-46N,43,15,,,0,0,0,0,0,0,KNA12,7/12/2002,2002
KNA12-RASY-7122002,R7-KNA12-RASY-7122002-51N,43,15,,,0,0,0,0,0,0,KNA12,7/12/2002,2002
KNA12-RASY-7122002,R7-KNA12-RASY-7122002-34N,43,16,,,0,0,0,0,0,0,KNA12,7/12/2002,2002
KNA12-RASY-7122002,R7-KNA12-RASY-7122002-35N,43,16,,,0,0,0,0,0,0,KNA12,7/12/2002,2002
KNA12-RASY-7122002,R7-KNA12-RASY-7122002-40N,43,16,,,0,0,0,0,0,0,KNA12,7/12/2002,2002
KNA12-RASY-7122002,R7-KNA12-RASY-7122002-49N,43,16,,,0,0,0,0,0,0,KNA12,7/12/2002,2002
KNA12-RASY-7122002,R7-KNA12-RASY-7122002-19N,43,17,,,0,0,0,0,0,0,KNA12,7/12/2002,2002
KNA12-RASY-7122002,R7-KNA12-RASY-7122002-22N,43,17,,,0,0,0,0,0,0,KNA12,7/12/2002,2002
KNA12-RASY-7122002,R7-KNA12-RASY-7122002-52N,43,18,,,0,0,0,0,0,0,KNA12,7/12/2002,2002
KNA12-RASY-7122002,R7-KNA12-RASY-7122002-4N,43,19,,,0,0,0,0,0,0,KNA12,7/12/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-36N,44,18,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-37N,44,18,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-40N,44,18,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-61N,44,18,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-6N,44,19,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-8N,44,19,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-9N,44,19,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-12N,44,19,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-39N,44,19,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-47N,44,19,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-49N,44,19,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-55N,44,19,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-58N,44,19,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-59N,44,19,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-65N,44,19,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-69N,44,19,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-71N,44,19,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-2N,44,20,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-13N,44,20,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-15N,44,20,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-23N,44,20,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-26N,44,20,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-32N,44,20,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-50N,44,20,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-60N,44,20,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-63N,44,20,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-73N,44,20,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-4N,44,21,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-25N,44,21,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-53N,44,21,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-56N,44,21,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA08-RASY-7182002,R7-KNA08-RASY-7182002-66N,44,21,,,0,0,0,0,0,0,KNA08,7/18/2002,2002
KNA09-RASY-7292002,R7-KNA09-RASY-7292002-5N,44,16,,,0,0,0,0,0,0,KNA09,7/29/2002,2002
KNA09-RASY-7292002,R7-KNA09-RASY-7292002-8N,44,18,,,0,0,0,0,0,0,KNA09,7/29/2002,2002
KNA11-RASY-7242002,R7-KNA11-RASY-7242002-3N,44,16,,,0,0,0,0,0,0,KNA11,7/24/2002,2002
KNA11-RASY-7242002,R7-KNA11-RASY-7242002-5N,44,17,,,0,0,0,0,0,0,KNA11,7/24/2002,2002
KNA12-RASY-7122002,R7-KNA12-RASY-7122002-36N,44,13,,,0,0,0,0,0,0,KNA12,7/12/2002,2002
KNA12-RASY-7122002,R7-KNA12-RASY-7122002-29N,44,14,,,0,0,0,0,0,0,KNA12,7/12/2002,2002
KNA12-RASY-7122002,R7-KNA12-RASY-7122002-31N,44,14,,,0,0,0,0,0,0,KNA12,7/12/2002,2002
KNA12-RASY-7122002,R7-KNA12-RASY-7122002-37N,44,14,,,0,0,0,0,0,0,KNA12,7/12/2002,2002
KNA12-RASY-7122002,R7-KNA12-RASY-7122002-7N,44,15,,,0,0,0,0,0,0,KNA12,7/12/2002,2002
KNA12-RASY-7122002,R7-KNA12-RASY-7122002-10N,44,15,,,0,0,0,0,0,0,KNA12,7/12/2002,2002
KNA12-RASY-7122002,R7-KNA12-RASY-7122002-12N,44,15,,,0,0,0,0,0,0,KNA12,7/12/2002,2002
KNA12-RASY-7122002,R7-KNA12-RASY-7122002-17N,44,15,,,0,0,0,0,0,0,KNA12,7/12/2002,2002
KNA12-RASY-7122002,R7-KNA12-RASY-7122002-21N,44,15,,,0,0,0,0,0,0,KNA12,7/12/2002,2002
KNA12-RASY-7122002,R7-KNA12-RASY-7122002-24N,44,15,,,0,0,0,0,0,0,KNA12,7/12/2002,2002
KNA12-RASY-7122002,R7-KNA12-RASY-7122002-32N,44,15,,,0,0,0,0,0,0,KNA12,7/12/2002,2002
KNA12-RASY-7122002,R7-KNA12-RASY-7122002-33N,44,15,,,0,0,0,0,0,0,KNA12,7/12/2002,2002
KNA12-RASY-7122002,R7-KNA12-RASY-7122002-43N,44,15,,,0,0,0,0,0,0,KNA12,7/12/2002,2002
KNA12-RASY-7122002,R7-KNA12-RASY-7122002-47N,44,15,,,0,0,0,0,0,0,KNA12,7/12/2002,2002
KNA12-RASY-7122002,R7-KNA12-RASY-7122002-48N,44,15,,,0,0,0,0,0,0,KNA12,7/12/2002,2002
KNA12-RASY-7122002,R7-KNA12-RASY-7122002-50N,44,15,,,0,0,0,0,0,0,KNA12,7/12/2002,2002
KNA12-RASY-7122002,R7-KNA12-RASY-7122002-23N,44,16,,,0,0,0,0,0,0,KNA12,7/12/2002,2002
KNA12-RASY-7122002,R7-KNA12-RASY-7122002-25N,44,16,,,0,0,0,0,0,0,KNA12,7/12/2002,2002
KNA12-RASY-7122002,R7-KNA12-RASY-7122002-38N,44,16,,,0,0,0,0,0,0,KNA12,7/12/2002,2002
KNA12-RASY-7122002,R7-KNA12-RASY-7122002-8N,44,17,,,0,0,0,0,0,0,KNA12,7/12/2002,2002
KNA12-RASY-7122002,R7-KNA12-RASY-7122002-13N,44,17,,,0,0,0,0,0,0,KNA12,7/12/2002,2002
KNA12-RASY-7122002,R7-KNA12-RASY-7122002-9N,44,18,,,0,0,0,0,0,0,KNA12,7/12/2002,2002
